Web link,URN,Linked Education URN,Provision type,Registration date,Registration status,Name,Address 1,Address 2,Town,County,Postcode,Ofsted region,Government Office Region,Local authority,Parliamentary constituency,Sector,Places,Short-break-only children's home,Organisation which owns the provider,Inspection event type,Inspection date,Inspection publication date,Inspection event number,Inspection overall experiences and progress of children and young people,Inspection outcomes in education and related learning activities,Inspection health services,Inspection how well children and young people are helped and protected,Inspection the effectiveness of leaders and managers,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1254843,,Children's home,31/03/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Sunderland,Houghton and Sunderland South,Voluntary,6.00,0,Together for Children Sunderland Limited,Interim inspection,06/01/2022,07/02/2022,10209355,Sustained effectiveness,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1254864,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Nottinghamshire,Rushcliffe,Private,3.00,0,Homes 2 Inspire Limited,Full inspection,02/11/2021,03/12/2021,10186029,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1255095,,Children's home,04/07/2017,Resigned,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Staffordshire,Cannock Chase,Private,3.00,0,Exitus Childrens Care Ltd,Full inspection,15/04/2021,21/05/2021,10185267,Inadequate,,,Inadequate,Inadequate,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1255139,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Nottingham,Nottingham East,Private,6.00,0,Homes 2 Inspire Limited,Full inspection,01/02/2022,08/03/2022,10185330,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1255407,,Children's home,18/09/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South West,South West,Devon,Tiverton and Honiton,Private,4.00,0,Phoenix Learning & Care Holdings Limited,Full inspection,07/09/2021,07/10/2021,10187096,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1255743,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Derby,Derby South,Private,5.00,0,Homes 2 Inspire Limited,Full inspection,26/05/2021,23/06/2021,10185659,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1255744,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Worcestershire,West Worcestershire,Private,3.00,0,Homes 2 Inspire Limited,Full inspection,08/12/2021,24/01/2022,10186860,Good,,,Requires improvement to be good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1255745,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,West Northamptonshire,Northampton North,Private,5.00,0,Homes 2 Inspire Limited,Full inspection,21/09/2021,25/10/2021,10186032,Outstanding,,,Good,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1255746,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Bedford,Bedford,Private,5.00,0,Homes 2 Inspire Limited,Full inspection,04/01/2022,09/02/2022,10185914,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1255747,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,West Northamptonshire,South Northamptonshire,Private,5.00,0,Homes 2 Inspire Limited,Full inspection,08/06/2021,05/07/2021,10186958,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1255748,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Nottingham,Nottingham South,Private,5.00,0,Homes 2 Inspire Limited,Full inspection,11/08/2021,20/09/2021,10186203,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1255823,,Children's home,20/06/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Hampshire,New Forest East,Local Authority,5.00,0,Hampshire County Council,Full inspection,25/08/2021,14/10/2021,10185111,Good,,,Good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256058,,Children's home,24/05/2017,Suspended,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Oxfordshire,Banbury,Private,5.00,0,Homes 2 Inspire Limited,Monitoring inspection,25/11/2021,18/01/2022,10215900,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256058,,Children's home,24/05/2017,Suspended,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Oxfordshire,Banbury,Private,5.00,0,Homes 2 Inspire Limited,Monitoring inspection,06/01/2022,23/02/2022,10217680,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256058,,Children's home,24/05/2017,Suspended,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Oxfordshire,Banbury,Private,5.00,0,Homes 2 Inspire Limited,Monitoring inspection,07/02/2022,23/03/2022,10220236,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256058,,Children's home,24/05/2017,Suspended,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Oxfordshire,Banbury,Private,5.00,0,Homes 2 Inspire Limited,Full inspection,18/05/2021,29/06/2021,10186316,Good,,,Outstanding,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256059,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,North Northamptonshire,Kettering,Private,5.00,0,Homes 2 Inspire Limited,Full inspection,26/01/2022,28/02/2022,10187478,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256060,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,West Northamptonshire,Daventry,Private,5.00,0,Homes 2 Inspire Limited,Full inspection,08/09/2021,08/10/2021,10185689,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256061,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,North Northamptonshire,Wellingborough,Private,5.00,0,Homes 2 Inspire Limited,Full inspection,15/06/2021,22/07/2021,10186113,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256064,,Further Education College with Residential Accommodation,22/03/2017,Active,Richard Huish College,South Road, ,"Taunton, Somerset",Somerset,TA1 3EA,South West,South West,Somerset,Taunton Deane,Private,66.00,0,Richard Huish College,Full inspection,16/02/2022,01/04/2022,10183255,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256134,,Children's home,07/06/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Oldham,Oldham East and Saddleworth,Private,4.00,0,ROC Northwest Limited ,Full inspection,16/02/2022,04/04/2022,10186187,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256135,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Staffordshire,Burton,Private,3.00,0,Homes 2 Inspire Limited,Interim inspection,02/03/2022,29/04/2022,10217225,Improved effectiveness,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256135,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Staffordshire,Burton,Private,3.00,0,Homes 2 Inspire Limited,Full inspection,17/08/2021,29/09/2021,10185643,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256367,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,West Northamptonshire,Northampton North,Private,5.00,0,Homes 2 Inspire Limited,Full inspection,07/07/2021,06/08/2021,10185321,Good,,,Good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256404,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Nottinghamshire,Bassetlaw,Private,5.00,0,Homes 2 Inspire Limited,Full inspection,26/10/2021,25/11/2021,10186532,Good,,,Good,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256417,,Children's home,04/08/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Kent,North Thanet,Private,7.00,0,Acorn Homes (UK) Ltd,Full inspection,16/03/2022,27/04/2022,10186870,Outstanding,,,Good,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256452,,Children's home,13/07/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Essex,Saffron Walden,Private,5.00,0,SureCare Residential Ltd,Full inspection,23/08/2021,16/09/2021,10186682,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256500,,Children's home,11/06/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,North Yorkshire,Scarborough and Whitby,Local Authority,6.00,Short-break-only children's home,North Yorkshire County Council,Full inspection,11/11/2021,17/12/2021,10185458,Outstanding,,,Outstanding,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256608,,Children's home,04/07/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Doncaster,Doncaster North,Private,3.00,0,First 4 Care Ltd,Full inspection,30/11/2021,21/01/2022,10187243,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256610,,Children's home,24/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Nottingham,Nottingham East,Private,3.00,0,Homes 2 Inspire Limited,Full inspection,21/09/2021,25/10/2021,10186371,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256638,,Children's home,24/10/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Staffordshire,Stone,Private,3.00,0,Reflexion Care Group Limited,Full inspection,22/11/2021,11/01/2022,10186658,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256639,,Children's home,03/08/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South West,South West,Gloucestershire,Stroud,Private,4.00,0,Utopia Children's Services Ltd,Full inspection,31/01/2022,14/03/2022,10185868,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256658,,Children's home,04/07/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Halton,Halton,Private,2.00,0,Lytham Care Limited,Interim inspection,26/01/2022,28/02/2022,10210599,Declined effectiveness,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256658,,Children's home,04/07/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Halton,Halton,Private,2.00,0,Lytham Care Limited,Full inspection,19/10/2021,18/11/2021,10187179,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256660,,Children's home,07/06/2018,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Southend on Sea,Southend West,Private,5.00,0,Pathways Care Group,Full inspection,21/04/2021,19/05/2021,10187497,Inadequate,,,Inadequate,Inadequate,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256660,,Children's home,07/06/2018,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Southend on Sea,Southend West,Private,5.00,0,Pathways Care Group,Full inspection,03/06/2021,29/06/2021,10194130,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256660,,Children's home,07/06/2018,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Southend on Sea,Southend West,Private,5.00,0,Pathways Care Group,Monitoring inspection,09/03/2022,14/04/2022,10230284,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256771,,Children's home,23/06/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South West,South West,Devon,North Devon,Private,3.00,0,Phoenix Learning & Care Holdings Limited,Full inspection,05/10/2021,10/11/2021,10187590,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256904,,Children's home,23/04/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Lancashire,Chorley,Private,3.00,0,Next Stage 4Life LTD,Full inspection,18/05/2021,10/06/2021,10185714,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256973,,Children's home,04/08/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Surrey,Esher and Walton,Private,6.00,0,Cameron & Cooper Limited,Monitoring inspection,09/12/2021,27/01/2022,10216416,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256973,,Children's home,04/08/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Surrey,Esher and Walton,Private,6.00,0,Cameron & Cooper Limited,Full inspection,23/08/2021,23/09/2021,10187133,Good,,,Good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256973,,Children's home,04/08/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Surrey,Esher and Walton,Private,6.00,0,Cameron & Cooper Limited,Monitoring inspection,27/01/2022,08/03/2022,10218034,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1256973,,Children's home,04/08/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Surrey,Esher and Walton,Private,6.00,0,Cameron & Cooper Limited,Monitoring inspection,25/11/2021,20/01/2022,10214850,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257013,,Children's home,20/07/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Nottingham,Nottingham East,Private,6.00,0,Esland North Limited,Full inspection,16/06/2021,23/07/2021,10186521,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257013,,Children's home,20/07/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Nottingham,Nottingham East,Private,6.00,0,Esland North Limited,Monitoring inspection,23/11/2021,04/01/2022,10214449,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257022,,Children's home,25/07/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,London,London,Havering,Hornchurch and Upminster,Private,6.00,0,Children Assisted in a Real Environment (care) Ltd,Full inspection,12/05/2021,11/06/2021,10187011,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257065,,Children's home,22/06/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Hampshire,Havant,Local Authority,4.00,0,Hampshire County Council,Full inspection,23/11/2021,13/01/2022,10185542,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257074,,Children's home,10/10/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Herefordshire,North Herefordshire,Private,8.00,0,Branas Isaf (holdings) Limited,Full inspection,08/12/2021,25/01/2022,10185965,Outstanding,,,Good,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257101,,Children's home,01/08/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,London,London,Bexley,Bexleyheath and Crayford,Private,3.00,0,The Drive Care Homes Ltd,Full inspection,18/05/2021,25/06/2021,10186277,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257202,,Children's home,19/12/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Staffordshire,South Staffordshire,Private,4.00,0,Motivations Activity Projects Ltd,Full inspection,06/01/2022,11/02/2022,10186331,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257289,,Children's home,27/07/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,London,London,Lewisham,Lewisham East,Voluntary,5.00,Short-break-only children's home,Ravensbourne Project,Full inspection,21/07/2021,20/08/2021,10186713,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257573,,Children's home,22/06/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Hampshire,Fareham,Local Authority,5.00,0,Hampshire County Council,Full inspection,06/05/2021,21/06/2021,10185740,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257706,,Children's home,12/06/2018,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Calderdale,Calder Valley,Private,2.00,0,Gravitas Care LTD,Full inspection,14/06/2021,13/07/2021,10185358,Good,,,Good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257739,,Children's home,10/08/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Lancashire,Rossendale and Darwen,Private,3.00,0,Care 4 Children Residential Services Limited,Full inspection,07/12/2021,01/02/2022,10186377,Requires improvement to be good,,,Requires improvement to be good,Inadequate,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257740,,Children's home,31/07/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Staffordshire,Burton,Private,4.00,0,Orchard Children Homes Ltd,Full inspection,02/03/2022,12/04/2022,10185126,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257796,,Children's home,31/05/2017,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Cambridgeshire,North East Cambridgeshire,Private,12.00,0,Cambian Childcare Limited,Full inspection,20/04/2021,12/05/2021,10186397,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1257929,146516,Boarding School,10/06/2019,Active,Oxford International College,Oxford International House,1-5 London Place  ,Oxford,,OX4 1BD,South East,South East,Oxfordshire,Oxford East,Private,300.00,0,Oxford International College Ltd,Full inspection,19/10/2021,07/12/2021,10183228,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1258026,,Children's home,24/09/2017,Resigned,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Birmingham,"Birmingham, Perry Barr",Private,2.00,0,Stanfield Care Services Limited,Full inspection,06/12/2021,03/02/2022,10185842,Inadequate,,,Inadequate,Inadequate,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,1258026,,Children's home,24/09/2017,Resigned,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Midlands,West Midlands,Birmingham,"Birmingham, Perry Barr",Private,2.00,0,Stanfield Care Services Limited,Monitoring inspection,21/12/2021,07/02/2022,10217178,,,,,,,,,,,,,,,,,,,,,,,,,,
